# id raJ2000 decJ2000 glat glon sedFilename uDerived gDerived rDerived iDerived zDerived yDerived properMotionRa properMotionDec parallax radialVelocity isVar
2390944745481 1.3245947 4.5248116 -56.4414634 101.794262 starSED/kurucz/km15_4500.fits_g00_4640.gz 25.3518386 23.2506097 22.3274552 21.9672003 21.8092071 21.709897 0.13 2.56 0.1083428 189.1 0
2251139653641 1.3211093 4.5273347 -56.437956 101.789781 starSED/kurucz/km25_5750.fits_g25_5770.gz 23.813459 22.9247337 22.5481894 22.4057806 22.358045 22.343862 -1.03 0.04 0.0406069 90.1 0
1677006149641 1.3216941 4.5166413 -56.4482675 101.78455 starSED/mlt/m4.0Full.dat.gz 28.1714443 25.9307442 24.5696234 23.1577344 22.4951209 22.1745348 -6.09 5.79 0.2894676 24.3 4
2251138633737 1.3149719 4.5296965 -56.4337495 101.780681 starSED/kurucz/km30_4250.fits_g00_4330.gz 29.7330688 27.4579442 26.3070894 25.8112043 25.5786377 25.4493721 -0.98 0.88 0.0286022 -177.7 0
2390944317449 1.3155814 4.5258693 -56.4375684 101.779491 starSED/kurucz/km20_4500.fits_g00_4540.gz 25.5374281 23.4253166 22.4389718 22.0377496 21.856456 21.7506962 -4.59 2.02 0.1363955 32.3 0
2251133212681 1.2892327 4.5221439 -56.4326238 101.732348 starSED/kurucz/km10_5500.fits_g20_5620.gz 24.8439401 23.721313 23.2770127 23.1232271 23.0742241 23.0501224 -0.91 1.05 0.0300469 -34.7 0
2372165433353 1.2900012 4.5228408 -56.4322115 101.734066 starSED/kurucz/km30_4250.fits_g00_4310.gz 29.656443 27.3494456 26.1807374 25.6763832 25.4396756 25.3078082 -0.11 0.56 0.0279769 121.4 0
2251134720009 1.2981214 4.5192511 -56.4382217 101.745829 starSED/mlt/m0.7Full.dat.gz 25.4736 23.2242201 21.9154271 21.1729432 20.8149417 20.6287181 -16.42 1.71 0.3711932 -88.4 4
1677005051913 1.3023416 4.5145514 -56.4440273 101.750289 starSED/mlt/m6.5Full.dat.gz 31.3739824 29.0065671 27.4957528 25.4141213 24.4695219 23.8368541 -3.93 9.33 0.359915 102.8 4
872591972361 1.3107545 4.5208723 -56.4407483 101.768338 starSED/mlt/m5.7Full.dat.gz 26.3972694 24.0936647 22.6252853 20.7769143 19.8684762 19.2688615 -8.8 2.07 1.7139573 -8.6 4
2251136575497 1.3068982 4.5217363 -56.4386911 101.762259 starSED/kurucz/km40_4250.fits_g00_4290.gz 26.8550036 24.6019195 23.4251398 22.907779 22.6623674 22.5290418 -7.78 -0.37 0.1170577 -171.4 0
2251135639561 1.306152 4.5099529 -56.4496052 101.754111 starSED/kurucz/km25_6000.fits_g30_6220.gz 21.7073054 20.8931586 20.6123312 20.5224736 20.5075063 20.5118168 -1.35 2.96 0.0597035 79.8 0
2251136303113 1.3066223 4.5186553 -56.441519 101.759991 starSED/kurucz/km40_6250.fits_g30_6370.gz 23.1387307 22.3499655 22.1016764 22.0280956 22.021559 22.0300763 -0.77 -0.46 0.0254683 57.9 0
2390945447945 1.3250315 4.5607415 -56.4075848 101.815914 starSED/kurucz/km25_4250.fits_g05_4270.gz 26.4891676 24.1896483 23.0638103 22.5850998 22.358251 22.2250194 -1.41 4.76 0.1109175 132.4 0
1677005881353 1.3016388 4.5627095 -56.3982146 101.777162 starSED/mlt/m2.6Full.dat.gz 28.0712301 25.8903421 24.5250285 23.3723597 22.8422718 22.6515141 -1.4 7.68 0.1703727 167.6 4
2027685478409 1.3028086 4.5678451 -56.3937286 101.782146 starSED/kurucz/km30_4250.fits_g00_4310.gz 24.174443 21.8674457 20.6987375 20.1943833 19.9576757 19.8258082 -0.44 7.19 0.3486583 90.7 0
2251137069065 1.2937709 4.5676118 -56.3910462 101.766602 starSED/mlt/m1.2Full.dat.gz 28.4614587 26.1881093 24.8326822 23.9854372 23.5853533 23.3834332 -4.74 -0.06 0.1017185 -171.4 4
2251139532809 1.3134105 4.5481729 -56.4157564 101.788777 starSED/mlt/m1.6Full.dat.gz 29.6368967 27.3797347 26.009827 25.0756777 24.6417456 24.4347277 -2.25 2.54 0.072644 -5.2 4
2251139575817 1.3130617 4.5498658 -56.4140417 101.789167 starSED/mlt/m0.3Full.dat.gz 29.1984424 26.9909719 25.733945 25.0709142 24.7483404 24.5792022 -2.84 3.66 0.05188 -121.6 4
872592121865 1.3068044 4.5541826 -56.4079458 101.781007 starSED/mlt/m5.1Full.dat.gz 23.8930299 21.6193457 20.1864585 18.4975486 17.6661614 17.2021406 -1.77 34.73 3.9120104 29.9 4
1677005926409 1.304891 4.555421 -56.4061589 101.778464 starSED/mlt/m3.2Full.dat.gz 26.7762097 24.592898 23.2362695 21.9741803 21.3923939 21.1618727 -5.45 11.59 0.4016058 94.2 4
2251140866057 1.3185224 4.554268 -56.4116264 101.801045 starSED/kurucz/km25_6000.fits_g30_6140.gz 25.0093799 24.1907292 23.8921145 23.7923474 23.7714529 23.772922 -0.82 -0.03 0.0145278 -148.5 0
1677006516233 1.3241372 4.5310166 -56.4354419 101.797095 starSED/mlt/m4.2Full.dat.gz 26.3377786 24.0869313 22.7167036 21.259107 20.5693251 20.2368829 -10.32 -3.18 0.7105588 -50.5 4
2251140339721 1.3231844 4.5326052 -56.4336321 101.796393 starSED/kurucz/km30_4250.fits_g00_4350.gz 28.4641789 26.2211271 25.0884787 24.6011634 24.3729843 24.2463517 -0.55 0.89 0.0462594 11.9 0
2251139594249 1.3172232 4.5379542 -56.4266547 101.789333 starSED/kurucz/km45_5250.fits_g10_5390.gz 26.4291174 25.3567336 24.8868338 24.6941092 24.6124697 24.5780721 -0.1 -0.01 0.0028405 -17.2 0
2390944344073 1.3143513 4.5310192 -56.432298 101.780392 starSED/mlt/m0.3Full.dat.gz 29.4354425 27.2279719 25.9709451 25.3079143 24.9853405 24.8162023 -1.41 0.34 0.0491134 45.3 4
2251138629641 1.3128303 4.5359344 -56.4271564 101.78066 starSED/kurucz/km10_4750.fits_g10_4890.gz 26.3145528 24.5964153 23.8707058 23.600993 23.4856946 23.4083227 -1.35 1.37 0.0457299 112.9 0
2251135371273 1.2868508 4.5622619 -56.393886 101.751688 starSED/kurucz/km15_5500.fits_g20_5680.gz 23.170802 22.1454931 21.736101 21.5876355 21.5387547 21.518958 -1.57 1.72 0.0561565 32.6 0
2251134367753 1.2922043 4.5309745 -56.425222 101.742572 starSED/mlt/m0.2Full.dat.gz 28.4000131 26.2033327 24.9590998 24.3141562 24.0002469 23.8356918 -3.29 2.75 0.0789587 74.1 4
2251133523977 1.2817972 4.5479836 -56.4057747 101.734746 starSED/kurucz/km30_5500.fits_g15_5640.gz 19.7414419 18.759505 18.3628717 18.2085104 18.1498092 18.128549 -3.27 2.02 0.0803526 -62.9 0
1677004804105 1.288783 4.5417837 -56.4138904 101.743043 starSED/mlt/m0.2Full.dat.gz 24.1310133 21.9343329 20.6901 20.0451564 19.7312471 19.566692 -6.42 -2.01 0.3662689 -55 4
2251133622281 1.2833744 4.5451335 -56.4089798 101.735773 starSED/kurucz/km40_4250.fits_g00_4290.gz 28.5460034 26.2929193 25.1161396 24.5987787 24.3533672 24.2200416 -1.48 1.7 0.0536537 72.8 0
1677004673033 1.2868853 4.5411746 -56.4138565 101.73945 starSED/mlt/m5.1Full.dat.gz 28.0462499 25.7718862 24.3383658 22.6490242 21.8173151 21.3530907 -7.1 0.06 0.5929253 -23.3 4
2251137243145 1.3026833 4.5444961 -56.4157919 101.768335 starSED/mlt/m0.5Full.dat.gz 28.3135841 26.0847091 24.8017127 24.1001641 23.7600162 23.5820632 -1.47 5.12 0.0801678 259 4
2251136651273 1.2994686 4.5445167 -56.4147393 101.762863 starSED/kurucz/km15_5000.fits_g05_5040.gz 23.2360601 21.71187 21.0531306 20.7986833 20.6926278 20.6319406 -2.23 5.54 0.1480471 115.7 0
2390943741961 1.2995691 4.5426301 -56.4165575 101.761935 starSED/mlt/m2.6Full.dat.gz 29.6912303 27.5103423 26.1450287 24.99236 24.462272 24.2715143 -4.1 1.57 0.1089432 -55.1 4
1677005387785 1.2992339 4.5440523 -56.4151035 101.762192 starSED/mlt/m2.2Full.dat.gz 27.2741517 25.0674536 23.6974327 22.6288171 22.1377267 21.9415437 -3.45 1.49 0.1987925 12.9 4
2251148748809 1.4117813 4.4037233 -56.5840615 101.872923 starSED/kurucz/km50_6500.fits_g40_6580.gz 26.0785742 25.3713932 25.1397791 25.0772287 25.081647 25.1001399 -0.31 0.06 0.0053728 -83.8 0
2269764902921 1.4061202 4.4081095 -56.5780964 101.865771 starSED/kurucz/km25_6000.fits_g35_6120.gz 25.3997131 24.6161332 24.3039003 24.1969767 24.1731352 24.1748693 -0.6 0.36 0.0135394 -77.5 0
2251148353545 1.4093088 4.4053631 -56.5817175 101.869638 starSED/kurucz/km50_3750.fits_g25_3850.gz 29.5919129 27.3008965 26.029319 25.4348205 25.1368914 24.9686298 -2.36 1.19 0.0451856 -17.3 0
2251146512393 1.39425 4.4199303 -56.5631025 101.852311 starSED/kurucz/km30_5750.fits_g20_5790.gz 21.3993725 20.4868856 20.1242638 19.9872063 19.9400216 19.9259229 -5.66 2.65 0.1086926 -97.8 0
2390946779145 1.3970613 4.4193899 -56.5645141 101.856814 starSED/kurucz/km10_5250.fits_g20_5310.gz 26.2927721 25.0325823 24.4877842 24.2894022 24.214527 24.1718207 -1.14 0.65 0.0236919 -104.1 0
1677009870857 1.4113752 4.43832 -56.5511612 101.892359 starSED/kurucz/km10_5500.fits_g20_5600.gz 18.7504513 17.6196834 17.1678443 17.0103684 16.9591049 16.9335426 -4.18 4.48 0.4879777 20.8 0
1677008973833 1.3949847 4.441194 -56.5431989 101.865952 starSED/mlt/m5.9Full.dat.gz 30.454888 28.1355492 26.6559492 24.7513856 23.8299539 23.2069801 -10.45 0.13 0.2843151 -76.1 4
872593432585 1.4091685 4.434722 -56.5538643 101.886486 starSED/mlt/m1.2Full.dat.gz 20.1121417 17.8383988 16.4826461 15.635188 15.2349339 15.0329098 -40.55 37.99 3.8994199 17.1 4
2251144394761 1.3761157 4.4415211 -56.5368485 101.833829 starSED/mlt/m2.7Full.dat.gz 29.9618567 27.7838321 26.419317 25.2466509 24.7070227 24.51418 -5.11 2.83 0.1014846 -24.2 4
2251145730057 1.3884091 4.4256953 -56.5557728 101.845662 starSED/kurucz/km30_5750.fits_g30_5990.gz 22.6568061 21.8443616 21.5136611 21.394317 21.3612301 21.3571288 -1.58 2.31 0.0531618 28.4 0
2372166832137 1.3810013 4.4416579 -56.5382838 101.842275 starSED/kurucz/km50_3750.fits_g25_3870.gz 28.2703241 26.0147652 24.7628128 24.1777209 23.8847277 23.7193846 -2.19 2.78 0.083253 -44.4 0
1677010919433 1.4129339 4.4850916 -56.5073511 101.92219 starSED/mlt/m2.2Full.dat.gz 27.3565315 25.147883 23.7762421 22.7065529 22.214631 22.0179277 -1.89 6.51 0.2486566 104 4
2251151349769 1.3973096 4.4847102 -56.5027238 101.89523 starSED/kurucz/km30_6250.fits_g30_6370.gz 21.8294706 21.0270814 20.7775992 20.7041785 20.69777 20.7058427 -1.46 2.01 0.0397009 87.5 0
2251152449545 1.4043669 4.4815729 -56.5079498 101.905485 starSED/kurucz/km50_4000.fits_g00_4240.gz 28.7146704 26.4136107 25.1928405 24.6505963 24.3916948 24.2508203 -1.32 1.56 0.0507458 -23.3 0
1677008603145 1.3754294 4.4816695 -56.4986075 101.856029 starSED/mlt/m2.6Full.dat.gz 27.8852445 25.7031948 24.3369118 23.1835972 22.6530144 22.4619449 -3.59 2.68 0.1934639 29.8 4
2390947282953 1.3880055 4.4731652 -56.5106854 101.872601 starSED/kurucz/km15_4500.fits_g05_4580.gz 26.4984292 24.4607883 23.5585581 23.2025812 23.04015 22.9365588 -1.05 2.88 0.0660085 143.5 0
2251148441609 1.3868021 4.4729402 -56.5105136 101.87041 starSED/kurucz/km10_5750.fits_g35_5830.gz 24.9261385 23.962423 23.5634133 23.4301894 23.3953398 23.383851 -1.05 0.5 0.0254097 -120.7 0
1677009256457 1.3859216 4.4819911 -56.5016595 101.874165 starSED/mlt/m5.1Full.dat.gz 29.6560795 27.3806971 25.9462268 24.2562378 23.4240458 22.9595159 -7.44 -4.16 0.24188 -126.5 4
872593690633 1.4110381 4.4633111 -56.5273798 101.906303 starSED/mlt/m5.9Full.dat.gz 27.7410051 25.4210753 23.9408497 22.035856 21.1141047 20.4909282 -16.76 -0.98 0.9954054 -42.5 4
2251149533193 1.3948409 4.4648088 -56.520786 101.879442 starSED/mlt/m1.1Full.dat.gz 30.1938073 27.9196664 26.5697299 25.7429346 25.3504882 25.1507243 -1.53 2.38 0.0520955 82.3 4
872593610761 1.4042723 4.4716961 -56.5172759 101.899589 starSED/kurucz/km10_5750.fits_g20_5970.gz 13.4720752 12.4368722 12.0921403 11.9860533 11.9611467 11.9521985 -22.45 10.77 2.7886885 -4.8 0
1677006579721 1.3446232 4.4734475 -56.4965209 101.798553 starSED/mlt/m0.1Full.dat.gz 24.9187719 22.7312419 21.498177 20.8694431 20.5633386 20.4029939 -1.65 -2.06 0.3061963 -32.3 4
872592388105 1.3455205 4.4771935 -56.4932621 101.802271 starSED/mlt/m1.8Full.dat.gz 24.2406472 21.9990302 20.6272138 19.6482599 19.1961488 18.9902165 -7.33 5.91 0.7485141 13.2 4
2390945628169 1.3670855 4.4467201 -56.5290316 101.8214 starSED/mlt/m2.8Full.dat.gz 31.2268499 29.0514136 27.6887229 26.4973077 25.9489017 25.7525271 -2.34 1.78 0.0482614 -176.3 4
1677006757897 1.3509416 4.4623785 -56.5090283 101.802905 starSED/kurucz/km45_3750.fits_g15_3990.gz 24.2844375 21.9502633 20.6891815 20.1129268 19.827769 19.666816 -8.57 -1.35 0.3926449 -43.8 0
2027685863433 1.3576806 4.4589138 -56.5144703 101.812414 starSED/mlt/m3.8Full.dat.gz 27.7049718 25.4781727 24.1222865 22.7521186 22.1136781 21.8102681 -12.57 -2.74 0.344826 -108.3 4
2390945458185 1.3614762 4.4543153 -56.5200415 101.816227 starSED/kurucz/km50_4000.fits_g10_4060.gz 29.4798257 27.1557734 25.8964157 25.3225848 25.0415705 24.8847161 -1.21 1.48 0.0380715 44.6 0
2251143249929 1.36497 4.4557122 -56.5198388 101.823021 starSED/mlt/m0.6Full.dat.gz 27.5388802 25.2989887 24.0025368 23.2804782 22.9311942 22.7488886 -1.81 2.77 0.1296582 53.1 4
2251142928393 1.3623089 4.458626 -56.5162267 101.820165 starSED/mlt/m3.4Full.dat.gz 30.0163081 27.8205238 26.4660468 25.1696823 24.5710301 24.3154349 -3.24 2.36 0.1197292 40.8 4
2251143438345 1.3580364 4.4791175 -56.4954537 101.824795 starSED/mlt/m5.2Full.dat.gz 28.3719644 26.0934818 24.6528176 22.9369618 22.0891843 21.5985029 -22.1 18.14 0.5530953 6.6 4
2251143485449 1.3570488 4.4828975 -56.4915578 101.825307 starSED/kurucz/km20_4250.fits_g05_4470.gz 30.1670348 28.1004554 27.129134 26.7299225 26.5442574 26.4333645 -0.28 0.69 0.0161362 180 0
1677007538185 1.3608441 4.4731564 -56.5019983 101.826125 starSED/kurucz/km10_4750.fits_g05_4810.gz 21.9397842 20.0227026 19.2288822 18.9352393 18.8098741 18.7226387 -6.74 2.06 0.3720489 -3.2 0
2269764347913 1.3648652 4.479932 -56.4968705 101.836948 starSED/mlt/m1.0Full.dat.gz 31.0946653 28.8235933 27.481915 26.6763074 26.2922463 26.0954286 -1.28 0.13 0.0328246 -3.1 4
2251141828617 1.3477256 4.4841407 -56.4873917 101.81009 starSED/kurucz/km20_5250.fits_g05_5430.gz 24.2766637 23.0548486 22.5762329 22.3942111 22.319695 22.2859854 -0.58 1.1 0.0413428 179.3 0
2251141586953 1.349089 4.4760323 -56.4955063 101.807696 starSED/mlt/m1.7Full.dat.gz 30.2374939 27.9877274 26.6165421 25.6600825 25.2171925 25.0103884 -0.89 2.31 0.0583176 133 4
2251141496841 1.3492172 4.4740272 -56.4974459 101.806747 starSED/kurucz/km50_4000.fits_g00_4240.gz 25.4736481 23.1737367 21.9539439 21.4123226 21.1539501 21.0133892 -4.42 0.59 0.2325948 -46 0
2251142414345 1.3569556 4.4657425 -56.5077719 101.815154 starSED/kurucz/km15_5750.fits_g30_5910.gz 23.1822096 22.2783785 21.9176303 21.793173 21.7605176 21.7527048 -2.59 1.01 0.0461105 -135.6 0
2390946191369 1.370263 4.4679357 -56.5099597 101.839198 starSED/mlt/m3.1Full.dat.gz 29.34943 27.1702158 25.8118307 24.5666247 23.9928084 23.7734482 -4.48 5.46 0.1423639 58.4 4
1677008336905 1.3759462 4.4667987 -56.5128563 101.848261 starSED/kurucz/km50_4000.fits_g05_4140.gz 24.3770842 22.0535295 20.8027675 20.2379904 19.9642333 19.8135545 -11.87 -3.76 0.3761837 -111 0
2251146561545 1.3781049 4.4681983 -56.5122219 101.852769 starSED/mlt/m6.8Full.dat.gz 31.5486239 29.1792833 27.6478232 25.4640407 24.4628955 23.8129001 -17.07 14.3 0.4409608 19.5 4
2251144806409 1.3753755 4.4494011 -56.5291492 101.837153 starSED/kurucz/km20_4500.fits_g05_4600.gz 28.8565609 26.9686261 26.0793983 25.7149891 25.5490149 25.4520864 -1.34 -0.38 0.0238781 -17.5 0
2372167327753 1.4030799 4.4503209 -56.5371427 101.885126 starSED/mlt/m1.5Full.dat.gz 28.2084974 25.9437945 24.5749641 23.6622459 23.2365133 23.0295964 -7.04 2.88 0.1118407 -103.6 4
2251148752905 1.3935082 4.4575509 -56.5272343 101.87294 starSED/kurucz/km15_5750.fits_g25_5870.gz 19.8042137 18.856062 18.4915724 18.3649884 18.32951 18.3188685 -8.28 11.37 0.2127159 100.2 0
2251148263433 1.3943644 4.4481618 -56.536401 101.868945 starSED/kurucz/km20_4500.fits_g00_4520.gz 26.5442952 24.4031475 23.4016742 22.9938793 22.8089143 22.7008454 -1.28 2.86 0.0813954 230.5 0
2027686365193 1.3879833 4.4475479 -56.5349409 101.85766 starSED/kurucz/km20_4250.fits_g00_4390.gz 25.0286846 22.6742294 21.5748507 21.1238374 20.916301 20.7916109 -1.27 3.41 0.17832 97.2 0
1677008766985 1.3880192 4.4515045 -56.5312051 101.860025 starSED/mlt/m6.0Full.dat.gz 31.1318548 28.8040378 27.3193326 25.3863906 24.4616441 23.8325487 -10.35 -3.31 0.21508 -176.8 4
2251146360841 1.3825953 4.4522673 -56.5287467 101.851182 starSED/kurucz/km35_4000.fits_g00_4240.gz 28.8131517 26.5410658 25.324107 24.784386 24.5255916 24.3858838 -2.93 0.62 0.0514517 -86.7 0
2251145721865 1.3753452 4.4640154 -56.5152997 101.845612 starSED/kurucz/km40_4250.fits_g00_4350.gz 28.7917898 26.6272583 25.5043031 25.0132399 24.7811661 24.6555586 -1.12 1.1 0.0444631 189.4 0
2251147415561 1.3878225 4.4541335 -56.5286523 101.861218 starSED/mlt/m1.2Full.dat.gz 27.7415078 25.4669781 24.110574 23.2626898 22.8620956 22.6598632 -9.97 -2.48 0.1492794 -274.5 4
872593080329 1.3831122 4.4582117 -56.5232825 101.855527 starSED/mlt/m2.7Full.dat.gz 24.274527 22.096116 20.7312779 19.5583964 19.0186035 18.825657 -9.94 -2.17 1.0370507 -34.4 4
2390945228809 1.3458581 4.4873736 -56.4837316 101.808781 starSED/mlt/m1.0Full.dat.gz 28.5079804 26.2373025 24.8959506 24.0905557 23.7066655 23.5099519 -3.21 0.52 0.1064143 -49.8 4
2251140042761 1.3366138 4.4884052 -56.479789 101.793581 starSED/mlt/m0.9Full.dat.gz 31.408573 29.142961 27.8110984 27.0266525 26.6511487 26.4575977 -1.11 1.09 0.025142 50.5 4
2390944501769 1.3266064 4.503265 -56.4625082 101.785144 starSED/kurucz/km30_5750.fits_g25_5910.gz 21.1755034 20.3172459 19.9765557 19.8514666 19.8132767 19.8049887 -1.48 2.59 0.1076961 98.6 0
2269763145737 1.3254599 4.5004096 -56.4648433 101.78152 starSED/kurucz/km50_6250.fits_g25_6290.gz 18.6689165 17.8442387 17.5915887 17.5140594 17.5015202 17.5062614 -2.4 4.11 0.1843317 86.6 0
2251138668553 1.3264081 4.4966614 -56.4686962 101.780954 starSED/mlt/m4.2Full.dat.gz 30.1297787 27.8789314 26.5087037 25.0511071 24.3613252 24.028883 -3.38 4.07 0.1543121 32.1 4
2390945988617 1.3595244 4.4880042 -56.4875154 101.832513 starSED/kurucz/km30_6250.fits_g30_6330.gz 26.3180439 25.5166145 25.2595519 25.1817683 25.1730009 25.1801991 -0.15 0.22 0.0060982 5.5 0
2251144863753 1.3615754 4.4912046 -56.4851418 101.837883 starSED/kurucz/km20_4500.fits_g00_4520.gz 24.1016071 21.960847 20.9597046 20.5521195 20.3673322 20.2593679 -6.27 5.15 0.2594179 16.2 0
2251143286793 1.3490601 4.5030506 -56.4699142 101.823383 starSED/mlt/m3.7Full.dat.gz 30.6225978 28.4035982 27.0490363 25.6983507 25.0708531 24.7781553 -1.69 1.69 0.0958076 92.5 4
2251142774793 1.3518724 4.4868972 -56.4861113 101.818786 starSED/mlt/m4.8Full.dat.gz 30.8195966 28.5525962 27.1405163 25.5299159 24.7469283 24.3503789 -4.69 0.73 0.149142 -39.2 4
1677006977033 1.3382796 4.5109639 -56.4589649 101.80957 starSED/kurucz/km10_5500.fits_g15_5540.gz 18.533959 17.3349673 16.8667412 16.7031795 16.6478111 16.618355 -5.24 0.33 0.5680676 -9.3 0
2251142096905 1.3391942 4.5134996 -56.4568573 101.812609 starSED/mlt/m0.9Full.dat.gz 28.2365728 25.9709609 24.6390982 23.8546523 23.4791485 23.2855975 -5.44 4.95 0.1127197 -37.2 4
2251140876297 1.3309831 4.517865 -56.4500903 101.801126 starSED/kurucz/km10_5250.fits_g20_5290.gz 28.3662044 27.0965093 26.5457521 26.3449372 26.2687224 26.2249269 -0.28 0.28 0.010404 46.1 0
2251141343241 1.3368339 4.5080098 -56.4612982 101.80538 starSED/mlt/m1.2Full.dat.gz 26.279142 24.0053991 22.6496464 21.8021882 21.4019342 21.19991 -10.64 12.24 0.3049299 66.2 4
1677007194121 1.342825 4.5075354 -56.4636687 101.81534 starSED/mlt/m6.7Full.dat.gz 30.6458847 28.2742915 26.7503769 24.6023813 23.6254926 22.9840006 -23.45 4.69 0.6014507 -59.2 4
2251140466697 1.3321373 4.5085205 -56.4593079 101.797654 starSED/kurucz/km15_4750.fits_g05_4890.gz 26.7714164 25.1062227 24.3710913 24.0848309 23.9619868 23.888787 -2.25 0.45 0.0402903 -92.1 0
2251141312521 1.3419218 4.4926469 -56.4774762 101.805125 starSED/kurucz/km15_5500.fits_g30_5680.gz 23.8936695 22.9418391 22.5229398 22.3693809 22.3192987 22.3007787 -2.75 0.96 0.0461743 -39.5 0
2251140880393 1.3366612 4.5012624 -56.4676313 101.801155 starSED/mlt/m2.5Full.dat.gz 28.698819 26.5126184 25.1456175 24.0129058 23.492116 23.3015737 -5.24 -1.95 0.1650441 -117.3 4
2269763729417 1.3397737 4.5024541 -56.4675015 101.807167 starSED/mlt/m1.0Full.dat.gz 27.3119803 25.0413024 23.6999505 22.8945557 22.5106655 22.3139518 -3.27 -0.28 0.1538863 -15.2 4
2251153678345 1.4090913 4.487171 -56.5041548 101.916819 starSED/kurucz/km15_5250.fits_g15_5410.gz 23.0542573 21.8945714 21.4020209 21.215069 21.1435565 21.1081607 -1.73 2.03 0.0909076 88.5 0
2251150997513 1.394203 4.4890073 -56.4976609 101.892409 starSED/mlt/m1.7Full.dat.gz 30.6355338 28.3845907 27.012431 26.0553298 25.6119351 25.4048185 -0.8 1.3 0.0444017 187.2 4
2251148130313 1.3711279 4.5143946 -56.4662373 101.867694 starSED/kurucz/km15_5500.fits_g25_5740.gz 26.035739 25.0661846 24.6681817 24.5245776 24.4796179 24.463474 -0.88 0.79 0.0158198 -204.9 0
2251149385737 1.375767 4.518619 -56.4637198 101.878076 starSED/mlt/m0.1Full.dat.gz 27.8681654 25.679839 24.4461106 23.8169528 23.5105014 23.3499481 -1.95 3.52 0.0908239 134 4
2251146301449 1.3704976 4.4868683 -56.4921053 101.850617 starSED/mlt/m1.0Full.dat.gz 30.1286652 27.8575931 26.5159149 25.7103072 25.3262462 25.1294285 -1.15 2.35 0.0513807 101.9 4
2251146774537 1.3705704 4.4938849 -56.4854835 101.854822 starSED/kurucz/km15_5000.fits_g00_5040.gz 25.413221 23.7818875 23.0959275 22.8352923 22.7271141 22.6650771 -2.12 3.54 0.0547268 141.9 0
2251147098121 1.3703673 4.5000722 -56.4795587 101.858072 starSED/kurucz/km15_5000.fits_g00_5000.gz 26.9414543 25.2777078 24.5716376 24.3021208 24.1899787 24.1249308 -0.8 -0.12 0.0294036 -134.9 0
2251148501001 1.3788892 4.4974183 -56.4847985 101.871101 starSED/kurucz/km50_4250.fits_g00_4250.gz 27.500093 25.2149569 24.0051375 23.4687703 23.2129977 23.0740044 -1.33 1.99 0.0904482 64.2 0
2251150270473 1.3879056 4.4967167 -56.4883458 101.886113 starSED/mlt/m2.2Full.dat.gz 31.0731796 28.8653112 27.4943182 26.4250585 25.9334692 25.736974 -2.12 1.18 0.046366 -34.6 4
2390947854345 1.3907174 4.4954891 -56.4904072 101.89021 starSED/mlt/m1.9Full.dat.gz 30.6991209 28.4653415 27.092762 26.0907811 25.628853 25.4242634 -2.37 0.36 0.0486855 -54.6 4
2251151110153 1.3887522 4.5065564 -56.4792958 101.893273 starSED/mlt/m5.3Full.dat.gz 29.9602136 27.6774353 26.2302894 24.4880895 23.6252362 23.1085435 -3.56 4.01 0.2932243 24.1 4
1677009852425 1.3892682 4.5025863 -56.4832214 101.891852 starSED/mlt/m6.2Full.dat.gz 27.6012302 25.2551008 23.7600365 21.7691159 20.8412917 20.209044 -14.96 -8.84 1.4804713 -53.1 4
2251143280649 1.3258697 4.5710726 -56.3980711 101.823348 starSED/kurucz/km20_4250.fits_g00_4470.gz 26.5009059 24.2820551 23.2440832 22.8204862 22.627297 22.5133527 -1.63 0.39 0.0946673 -94 0
